player_id,full_name,position,legend_score,source_tier,is_manually_curated,curation_tier,justification
00-0024306,Frostee Rucker,DL,38.92,2,False,,Algorithmic scoring
00-0036867,Chris Rumph II,DL,12.11,2,False,,Algorithmic scoring
00-0031948,Ryan Russell,DL,21.99,2,False,,Algorithmic scoring
00-0036850,Cameron Sample,DL,24.31,2,False,,Algorithmic scoring
00-0035656,Khalen Saunders,DL,32.2,2,False,,Algorithmic scoring
00-0034363,Deadrin Senat,DL,18.79,2,False,,Algorithmic scoring
00-0034397,Tim Settle,DL,33.08,2,False,,Algorithmic scoring
00-0027975,Jabaal Sheard,DL,48.25,2,False,,Algorithmic scoring
00-0032143,Danny Shelton,DL,38.59,2,False,,Algorithmic scoring
00-0034760,Nathan Shepherd,DL,39.18,2,False,,Algorithmic scoring
00-0030448,Kawann Short,DL,55.42,2,False,,Algorithmic scoring
00-0034285,Zach Sieler,DL,48.04,2,False,,Algorithmic scoring
00-0031620,Deon Simon,DL,23.43,2,False,,Algorithmic scoring
00-0036642,Tedarrell Slaton,DL,31.82,2,False,,Algorithmic scoring
00-0033963,Tanzel Smart,DL,9.2,2,False,,Algorithmic scoring
00-0027945,Aldon Smith,DL,64.77,2,False,,Algorithmic scoring
00-0038545,Mazi Smith,DL,29.83,2,False,,Algorithmic scoring
00-0031935,Preston Smith,DL,50.08,2,False,,Algorithmic scoring
00-0031576,Za'Darius Smith,DL,52.45,2,False,,Algorithmic scoring
00-0036351,James Smith-Williams,DL,28.73,2,False,,Algorithmic scoring
00-0033907,Dawuane Smoot,DL,37.33,2,False,,Algorithmic scoring
00-0034774,Breeland Speaks,DL,19.92,2,False,,Algorithmic scoring
00-0030402,Akeem Spence,DL,36.11,2,False,,Algorithmic scoring
00-0032952,Noah Spence,DL,21.01,2,False,,Algorithmic scoring
00-0031242,Shamar Stephen,DL,31.96,2,False,,Algorithmic scoring
00-0033952,Grover Stewart,DL,45.45,2,False,,Algorithmic scoring
00-0034320,Kentavius Street,DL,31.23,2,False,,Algorithmic scoring
00-0027855,Ndamukong Suh,DL,77.18,2,False,,Algorithmic scoring
00-0031048,Will Sutton,DL,15.74,2,False,,Algorithmic scoring
00-0035647,Montez Sweat,DL,56.64,2,False,,Algorithmic scoring
00-0036413,Darrell Taylor,DL,36.1,2,False,,Algorithmic scoring
00-0027959,Phillip Taylor,DL,33.69,2,False,,Algorithmic scoring
00-0033469,Vincent Taylor,DL,21.51,2,False,,Algorithmic scoring
00-0037815,Cameron Thomas,DL,20.94,2,False,,Algorithmic scoring
00-0034770,Chad Thomas,DL,25.49,2,False,,Algorithmic scoring
00-0033870,Solomon Thomas,DL,42.52,2,False,,Algorithmic scoring
00-0035674,Jerry Tillery,DL,39.88,2,False,,Algorithmic scoring
00-0036883,Tommy Togiai,DL,20.93,2,False,,Algorithmic scoring
00-0033546,Dalvin Tomlinson,DL,45.14,2,False,,Algorithmic scoring
00-0036666,Shaka Toney,DL,10.37,2,False,,Algorithmic scoring
00-0036909,Khyiris Tonga,DL,24.27,2,False,,Algorithmic scoring
00-0036403,Casey Toohill,DL,24.54,2,False,,Algorithmic scoring
00-0036967,Joe Tryon-Shoyinka,DL,36.97,2,False,,Algorithmic scoring
00-0036881,Jay Tufele,DL,19.22,2,False,,Algorithmic scoring
00-0036920,Marlon Tuipulotu,DL,23.06,2,False,,Algorithmic scoring
00-0031412,Stephon Tuitt,DL,53.06,2,False,,Algorithmic scoring
00-0034354,Kemoko Turay,DL,30.66,2,False,,Algorithmic scoring
00-0039138,Kobie Turner,DL,35.39,2,False,,Algorithmic scoring
00-0036926,Payton Turner,DL,27.81,2,False,,Algorithmic scoring
00-0031177,Brent Urban,DL,41.24,2,False,,Algorithmic scoring
00-0032396,Vincent Valentine,DL,15.59,2,False,,Algorithmic scoring
00-0039112,Lukas Van Ness,DL,32.0,2,False,,Algorithmic scoring
00-0033924,Eddie Vanderdoes,DL,21.5,2,False,,Algorithmic scoring
00-0033782,DeMarcus Walker,DL,38.87,2,False,,Algorithmic scoring
00-0037235,Travon Walker,DL,45.31,2,False,,Algorithmic scoring
00-0031607,L.T. Walton,DL,19.98,2,False,,Algorithmic scoring
00-0033037,Adolphus Washington,DL,24.07,2,False,,Algorithmic scoring
00-0036081,Broderick Washington,DL,27.99,2,False,,Algorithmic scoring
00-0033563,Carlos Watkins,DL,30.23,2,False,,Algorithmic scoring
00-0034992,Armon Watts,DL,33.65,2,False,,Algorithmic scoring
00-0032448,Stephen Weatherly,DL,29.72,2,False,,Algorithmic scoring
00-0036938,Rashad Weaver,DL,19.11,2,False,,Algorithmic scoring
00-0027968,Muhammad Wilkerson,DL,60.77,2,False,,Algorithmic scoring
00-0030511,Brandon Williams,DL,45.07,2,False,,Algorithmic scoring
00-0031933,Leonard Williams,DL,65.18,2,False,,Algorithmic scoring
00-0036916,Milton Williams,DL,35.83,2,False,,Algorithmic scoring
00-0030500,Nick Williams,DL,34.68,2,False,,Algorithmic scoring
00-0035718,Quinnen Williams,DL,69.69,2,False,,Algorithmic scoring
00-0037665,Sam Williams,DL,29.19,2,False,,Algorithmic scoring
00-0030577,Sylvester Williams,DL,35.53,2,False,,Algorithmic scoring
00-0033912,Jordan Willis,DL,30.66,2,False,,Algorithmic scoring
00-0038541,Tyree Wilson,DL,27.86,2,False,,Algorithmic scoring
00-0029303,Billy Winn,DL,27.31,2,False,,Algorithmic scoring
00-0033947,Deatrich Wise,DL,42.67,2,False,,Algorithmic scoring
00-0029586,Derek Wolfe,DL,51.0,2,False,,Algorithmic scoring
00-0038387,Colby Wooden,DL,16.42,2,False,,Algorithmic scoring
00-0027723,Al Woods,DL,41.56,2,False,,Algorithmic scoring
00-0033913,Chris Wormley,DL,38.09,2,False,,Algorithmic scoring
00-0029257,Jerel Worthy,DL,20.93,2,False,,Algorithmic scoring
00-0037251,Alex Wright,DL,24.37,2,False,,Algorithmic scoring
00-0037075,Devonte Wyatt,DL,35.26,2,False,,Algorithmic scoring
00-0038978,Byron Young,DL,33.07,2,False,,Algorithmic scoring
00-0036321,Chase Young,DL,49.36,2,False,,Algorithmic scoring
00-0032435,Anthony Zettel,DL,28.06,2,False,,Algorithmic scoring
00-0033102,Roberto Aguayo,K,21.36,2,False,,Algorithmic scoring
00-0036162,Tyler Bass,K,4.55,2,False,,Algorithmic scoring
00-0029421,Randy Bullock,K,13.64,2,False,,Algorithmic scoring
00-0033303,Harrison Butker,K,7.27,2,False,,Algorithmic scoring
00-0038402,Anders Carlson,K,11.14,2,False,,Algorithmic scoring
00-0034161,Daniel Carlson,K,42.27,2,False,,Algorithmic scoring
00-0025565,Nick Folk,K,33.18,2,False,,Algorithmic scoring
00-0035269,Matt Gay,K,40.68,2,False,,Algorithmic scoring
00-0033862,Zane Gonzalez,K,5.0,2,False,,Algorithmic scoring
00-0024333,Stephen Gostkowski,K,77.95,2,False,,Algorithmic scoring
00-0030098,Dustin Hopkins,K,12.05,2,False,,Algorithmic scoring
00-0019646,Sebastian Janikowski,K,48.41,2,False,,Algorithmic scoring
00-0036854,Evan McPherson,K,13.64,2,False,,Algorithmic scoring
00-0038562,Jake Moody,K,21.82,2,False,,Algorithmic scoring
00-0023482,Mike Nugent,K,19.55,2,False,,Algorithmic scoring
00-0038567,Chad Ryland,K,18.18,2,False,,Algorithmic scoring
00-0035145,Austin Seibert,K,9.77,2,False,,Algorithmic scoring
00-0030390,Caleb Sturgis,K,10.91,2,False,,Algorithmic scoring
00-0026968,Ryan Succop,K,7.5,2,False,,Algorithmic scoring
00-0029576,Blair Walsh,K,53.41,2,False,,Algorithmic scoring
00-0038097,Cade York,K,18.64,2,False,,Algorithmic scoring
00-0029621,Greg Zuerlein,K,56.36,2,False,,Algorithmic scoring
00-0000104,Troy Aikman,QB,99.0,1,True,2.0,"Three titles. Statistics were never gaudy, but he rarely made a crippling mistake which is why the Cowboys consistently won"
00-0034857,Josh Allen,QB,71.2,2,False,,Algorithmic scoring
00-0034577,Kyle Allen,QB,9.2,2,False,,Algorithmic scoring
00-0023645,Derek Anderson,QB,22.48,2,False,,Algorithmic scoring
00-0000722,Tony Banks,QB,13.08,2,False,,Algorithmic scoring
00-0030533,Matt Barkley,QB,6.47,2,False,,Algorithmic scoring
00-0000865,Charlie Batch,QB,15.06,2,False,,Algorithmic scoring
00-0033936,C.J. Beathard,QB,8.27,2,False,,Algorithmic scoring
00-0001218,Steve Beuerlein,QB,13.45,2,False,,Algorithmic scoring
00-0001335,Jeff Blake,QB,14.14,2,False,,Algorithmic scoring
00-0001361,Drew Bledsoe,QB,46.58,2,False,,Algorithmic scoring
00-0022164,Kyle Boller,QB,14.79,2,False,,Algorithmic scoring
00-0022026,Brooks Bollinger,QB,3.65,2,False,,Algorithmic scoring
00-0031407,Blake Bortles,QB,52.33,2,False,,Algorithmic scoring
00-0034177,Tim Boyle,QB,3.11,2,False,,Algorithmic scoring
00-0027854,Sam Bradford,QB,19.95,2,False,,Algorithmic scoring
00-0019596,Tom Brady,QB,100.0,1,True,1.0,"7 Super Bowl wins, 5 Super Bowl MVPs, most playoff wins and TDs in history"
00-0020531,Drew Brees,QB,99.0,1,True,2.0,He and Sean Payton put up some obscene volume numbers for several years
00-0031237,Teddy Bridgewater,QB,31.38,2,False,,Algorithmic scoring
00-0033119,Jacoby Brissett,QB,15.32,2,False,,Algorithmic scoring
00-0001823,Aaron Brooks,QB,53.97,2,False,,Algorithmic scoring
00-0002110,Mark Brunell,QB,53.4,2,False,,Algorithmic scoring
00-0019599,Marc Bulger,QB,54.02,2,False,,Algorithmic scoring
00-0036442,Joe Burrow,QB,63.37,2,False,,Algorithmic scoring
00-0023460,Jason Campbell,QB,19.58,2,False,,Algorithmic scoring
00-0020608,David Carr,QB,18.07,2,False,,Algorithmic scoring
00-0031280,Derek Carr,QB,56.71,2,False,,Algorithmic scoring
00-0020404,Quincy Carter,QB,19.01,2,False,,Algorithmic scoring
00-0023662,Matt Cassel,QB,33.19,2,False,,Algorithmic scoring
00-0002876,Chris Chandler,QB,14.31,2,False,,Algorithmic scoring
00-0027659,Jimmy Clausen,QB,3.3,2,False,,Algorithmic scoring
00-0024264,Kellen Clemens,QB,10.05,2,False,,Algorithmic scoring
00-0003292,Kerry Collins,QB,63.68,2,False,,Algorithmic scoring
00-0003315,Todd Collins,QB,34.5,2,False,,Algorithmic scoring
00-0003535,Tim Couch,QB,15.61,2,False,,Algorithmic scoring
00-0029604,Kirk Cousins,QB,65.83,2,False,,Algorithmic scoring
00-0024300,Brodie Croyle,QB,3.0,2,False,,Algorithmic scoring
00-0003739,Daunte Culpepper,QB,61.37,2,False,,Algorithmic scoring
00-0003761,Randall Cunningham,QB,6.42,2,False,,Algorithmic scoring
00-0024226,Jay Cutler,QB,59.19,2,False,,Algorithmic scoring
00-0027973,Andy Dalton,QB,59.28,2,False,,Algorithmic scoring
00-0026544,Chase Daniel,QB,6.43,2,False,,Algorithmic scoring
00-0034869,Sam Darnold,QB,21.13,2,False,,Algorithmic scoring
00-0004161,Jake Delhomme,QB,61.44,2,False,,Algorithmic scoring
00-0004229,Koy Detmer,QB,11.19,2,False,,Algorithmic scoring
00-0004293,Trent Dilfer,QB,49.53,2,False,,Algorithmic scoring
00-0033949,Joshua Dobbs,QB,5.94,2,False,,Algorithmic scoring
00-0022039,Ken Dorsey,QB,3.08,2,False,,Algorithmic scoring
00-0032436,Jeff Driskel,QB,6.37,2,False,,Algorithmic scoring
00-0025479,Trent Edwards,QB,10.38,2,False,,Algorithmic scoring
00-0005106,Brett Favre,QB,99.0,1,True,2.0,The Dallas Cowboys are the only reason he isn't higher on this list
00-0020305,A.J. Feeley,QB,9.9,2,False,,Algorithmic scoring
00-0005180,Jay Fiedler,QB,49.13,2,False,,Algorithmic scoring
00-0036945,Justin Fields,QB,11.86,2,False,,Algorithmic scoring
00-0023682,Ryan Fitzpatrick,QB,22.84,2,False,,Algorithmic scoring
00-0026158,Joe Flacco,QB,69.78,2,False,,Algorithmic scoring
00-0005363,Doug Flutie,QB,13.27,2,False,,Algorithmic scoring
00-0026349,Matt Flynn,QB,7.12,2,False,,Algorithmic scoring
00-0029567,Nick Foles,QB,65.27,2,False,,Algorithmic scoring
00-0026993,Josh Freeman,QB,17.36,2,False,,Algorithmic scoring
00-0005589,Gus Frerotte,QB,44.65,2,False,,Algorithmic scoring
00-0023502,Charlie Frye,QB,8.32,2,False,,Algorithmic scoring
00-0027948,Blaine Gabbert,QB,17.31,2,False,,Algorithmic scoring
00-0005741,Rich Gannon,QB,58.55,2,False,,Algorithmic scoring
00-0005755,Jeff Garcia,QB,59.45,2,False,,Algorithmic scoring
00-0031345,Jimmy Garoppolo,QB,53.66,2,False,,Algorithmic scoring
00-0021231,David Garrard,QB,56.55,2,False,,Algorithmic scoring
00-0005885,Jeff George,QB,46.98,2,False,,Algorithmic scoring
00-0030520,Mike Glennon,QB,14.29,2,False,,Algorithmic scoring
00-0033106,Jared Goff,QB,68.75,2,False,,Algorithmic scoring
00-0024408,Bruce Gradkowski,QB,16.63,2,False,,Algorithmic scoring
00-0006212,Kent Graham,QB,5.5,2,False,,Algorithmic scoring
00-0006300,Elvis Grbac,QB,40.42,2,False,,Algorithmic scoring
00-0006355,Trent Green,QB,49.96,2,False,,Algorithmic scoring
00-0006423,Brian Griese,QB,19.73,2,False,,Algorithmic scoring
00-0029665,Robert Griffin III,QB,45.66,2,False,,Algorithmic scoring
00-0022121,Rex Grossman,QB,50.3,2,False,,Algorithmic scoring
00-0006808,Jim Harbaugh,QB,7.3,2,False,,Algorithmic scoring
00-0021141,Joey Harrington,QB,16.64,2,False,,Algorithmic scoring
00-0035232,Dwayne Haskins,QB,5.36,2,False,,Algorithmic scoring
00-0007091,Matt Hasselbeck,QB,73.35,2,False,,Algorithmic scoring
00-0031800,Taylor Heinicke,QB,38.12,2,False,,Algorithmic scoring
00-0026197,Chad Henne,QB,42.72,2,False,,Algorithmic scoring
00-0036355,Justin Herbert,QB,50.46,2,False,,Algorithmic scoring
00-0020679,Shaun Hill,QB,14.84,2,False,,Algorithmic scoring
00-0007576,Kelly Holcomb,QB,43.15,2,False,,Algorithmic scoring
00-0037077,Sam Howell,QB,7.61,2,False,,Algorithmic scoring
00-0026625,Brian Hoyer,QB,23.88,2,False,,Algorithmic scoring
00-0007835,Damon Huard,QB,18.59,2,False,,Algorithmic scoring
00-0031589,Brett Hundley,QB,3.42,2,False,,Algorithmic scoring
00-0035993,Tyler Huntley,QB,31.6,2,False,,Algorithmic scoring
00-0036389,Jalen Hurts,QB,56.87,2,False,,Algorithmic scoring
00-0034796,Lamar Jackson,QB,72.83,2,False,,Algorithmic scoring
00-0024279,Tarvaris Jackson,QB,22.47,2,False,,Algorithmic scoring
00-0019087,Doug Johnson,QB,11.81,2,False,,Algorithmic scoring
00-0008442,Brad Johnson,QB,58.68,2,False,,Algorithmic scoring
00-0026300,Josh Johnson,QB,14.1,2,False,,Algorithmic scoring
00-0008612,Rob Johnson,QB,17.06,2,False,,Algorithmic scoring
00-0035710,Daniel Jones,QB,46.27,2,False,,Algorithmic scoring
00-0030524,Landry Jones,QB,9.41,2,False,,Algorithmic scoring
00-0036972,Mac Jones,QB,46.47,2,False,,Algorithmic scoring
00-0027974,Colin Kaepernick,QB,55.52,2,False,,Algorithmic scoring
00-0028986,Case Keenum,QB,48.32,2,False,,Algorithmic scoring
00-0033104,Cody Kessler,QB,2.58,2,False,,Algorithmic scoring
00-0009266,Shaun King,QB,38.04,2,False,,Algorithmic scoring
00-0009311,Jon Kitna,QB,51.2,2,False,,Algorithmic scoring
00-0033899,DeShone Kizer,QB,5.53,2,False,,Algorithmic scoring
00-0025423,Kevin Kolb,QB,10.5,2,False,,Algorithmic scoring
00-0036971,Trevor Lawrence,QB,54.93,2,False,,Algorithmic scoring
00-0022177,Byron Leftwich,QB,25.93,2,False,,Algorithmic scoring
00-0024225,Matt Leinart,QB,16.31,2,False,,Algorithmic scoring
00-0035704,Drew Lock,QB,10.24,2,False,,Algorithmic scoring
00-0027946,Jake Locker,QB,10.16,2,False,,Algorithmic scoring
00-0022912,J.P. Losman,QB,12.03,2,False,,Algorithmic scoring
00-0036264,Jordan Love,QB,44.7,2,False,,Algorithmic scoring
00-0010137,Ray Lucas,QB,6.22,2,False,,Algorithmic scoring
00-0029668,Andrew Luck,QB,69.79,2,False,,Algorithmic scoring
00-0010261,Tommy Maddox,QB,47.97,2,False,,Algorithmic scoring
00-0033873,Patrick Mahomes,QB,100.0,1,True,1.0,"3 Super Bowl wins, 3 Super Bowl MVPs, generational talent with exceptional arm strength"
00-0028012,Ryan Mallett,QB,4.83,2,False,,Algorithmic scoring
00-0022803,Eli Manning,QB,75.28,2,False,,Algorithmic scoring
00-0010346,Peyton Manning,QB,99.0,1,True,2.0,"Greatest regular season QB of all time, unfortunately had some stumbles in the postseason"
00-0030526,EJ Manuel,QB,9.37,2,False,,Algorithmic scoring
00-0032268,Marcus Mariota,QB,53.24,2,False,,Algorithmic scoring
00-0010455,Jamie Martin,QB,6.96,2,False,,Algorithmic scoring
00-0010560,Shane Matthews,QB,16.61,2,False,,Algorithmic scoring
00-0034855,Baker Mayfield,QB,64.9,2,False,,Algorithmic scoring
00-0031288,AJ McCarron,QB,29.41,2,False,,Algorithmic scoring
00-0021206,Josh McCown,QB,29.18,2,False,,Algorithmic scoring
00-0022864,Luke McCown,QB,6.47,2,False,,Algorithmic scoring
00-0027688,Colt McCoy,QB,13.3,2,False,,Algorithmic scoring
00-0020308,Mike McMahon,QB,5.98,2,False,,Algorithmic scoring
00-0011022,Donovan McNabb,QB,68.81,2,False,,Algorithmic scoring
00-0011024,Steve McNair,QB,60.21,2,False,,Algorithmic scoring
00-0011044,Cade McNown,QB,6.03,2,False,,Algorithmic scoring
00-0011276,Jim Miller,QB,16.93,2,False,,Algorithmic scoring
00-0036898,Davis Mills,QB,17.26,2,False,,Algorithmic scoring
00-0035289,Gardner Minshew,QB,18.46,2,False,,Algorithmic scoring
00-0011378,Rick Mirer,QB,4.45,2,False,,Algorithmic scoring
00-0025708,Matt Moore,QB,41.4,2,False,,Algorithmic scoring
00-0033319,Nick Mullens,QB,10.48,2,False,,Algorithmic scoring
00-0035228,Kyler Murray,QB,31.02,2,False,,Algorithmic scoring
00-0027939,Cam Newton,QB,81.42,2,False,,Algorithmic scoring
00-0012261,Neil O'Donnell,QB,13.94,2,False,,Algorithmic scoring
00-0021296,J.T. O'Sullivan,QB,3.38,2,False,,Algorithmic scoring
00-0023578,Dan Orlovsky,QB,6.56,2,False,,Algorithmic scoring
00-0023541,Kyle Orton,QB,19.11,2,False,,Algorithmic scoring
00-0029682,Brock Osweiler,QB,43.86,2,False,,Algorithmic scoring
00-0021429,Carson Palmer,QB,67.77,2,False,,Algorithmic scoring
00-0012726,Doug Pederson,QB,5.26,2,False,,Algorithmic scoring
00-0012732,Rodney Peete,QB,6.21,2,False,,Algorithmic scoring
00-0019559,Chad Pennington,QB,59.66,2,False,,Algorithmic scoring
00-0038102,Kenny Pickett,QB,6.95,2,False,,Algorithmic scoring
00-0013042,Jake Plummer,QB,55.96,2,False,,Algorithmic scoring
00-0027950,Christian Ponder,QB,11.77,2,False,,Algorithmic scoring
00-0033077,Dak Prescott,QB,69.72,2,False,,Algorithmic scoring
00-0037834,Brock Purdy,QB,53.02,2,False,,Algorithmic scoring
00-0025409,Brady Quinn,QB,6.37,2,False,,Algorithmic scoring
00-0021379,Patrick Ramsey,QB,11.85,2,False,,Algorithmic scoring
00-0019623,Tim Rattay,QB,10.33,2,False,,Algorithmic scoring
00-0019709,Chris Redman,QB,9.01,2,False,,Algorithmic scoring
00-0038122,Desmond Ridder,QB,6.13,2,False,,Algorithmic scoring
00-0022942,Philip Rivers,QB,76.04,2,False,,Algorithmic scoring
00-0023459,Aaron Rodgers,QB,99.0,1,True,2.0,Possibly the best pure arm talent of any QB I've ever seen
00-0022924,Ben Roethlisberger,QB,98.0,1,True,3.0,Two Super Bowl wins with incredible ability to extend plays and make throws under pressure
00-0021678,Tony Romo,QB,61.67,2,False,,Algorithmic scoring
00-0034343,Josh Rosen,QB,5.33,2,False,,Algorithmic scoring
00-0020480,Sage Rosenfels,QB,11.21,2,False,,Algorithmic scoring
00-0034771,Mason Rudolph,QB,36.61,2,False,,Algorithmic scoring
00-0033662,Cooper Rush,QB,2.42,2,False,,Algorithmic scoring
00-0025388,JaMarcus Russell,QB,9.11,2,False,,Algorithmic scoring
00-0026143,Matt Ryan,QB,85.43,2,False,,Algorithmic scoring
00-0026898,Mark Sanchez,QB,57.9,2,False,,Algorithmic scoring
00-0022787,Matt Schaub,QB,59.9,2,False,,Algorithmic scoring
00-0032156,Trevor Siemian,QB,12.92,2,False,,Algorithmic scoring
00-0022005,Chris Simms,QB,15.43,2,False,,Algorithmic scoring
00-0027754,John Skelton,QB,7.08,2,False,,Algorithmic scoring
00-0023436,Alex Smith,QB,70.61,2,False,,Algorithmic scoring
00-0030565,Geno Smith,QB,53.65,2,False,,Algorithmic scoring
00-0015082,Akili Smith,QB,4.11,2,False,,Algorithmic scoring
00-0025561,Troy Smith,QB,2.53,2,False,,Algorithmic scoring
00-0026498,Matthew Stafford,QB,73.56,2,False,,Algorithmic scoring
00-0025430,Drew Stanton,QB,9.93,2,False,,Algorithmic scoring
00-0015700,Kordell Stewart,QB,41.14,2,False,,Algorithmic scoring
00-0036212,Tua Tagovailoa,QB,47.17,2,False,,Algorithmic scoring
00-0029701,Ryan Tannehill,QB,66.12,2,False,,Algorithmic scoring
00-0028118,Tyrod Taylor,QB,30.58,2,False,,Algorithmic scoring
00-0027876,Tim Tebow,QB,36.85,2,False,,Algorithmic scoring
00-0016193,Vinny Testaverde,QB,50.18,2,False,,Algorithmic scoring
00-0025604,Tyler Thigpen,QB,7.93,2,False,,Algorithmic scoring
00-0033869,Mitchell Trubisky,QB,53.1,2,False,,Algorithmic scoring
00-0016838,Alex Van Pelt,QB,4.37,2,False,,Algorithmic scoring
00-0020245,Mike Vick,QB,57.91,2,False,,Algorithmic scoring
00-0019041,Billy Volek,QB,17.11,2,False,,Algorithmic scoring
00-0033275,PJ Walker,QB,2.26,2,False,,Algorithmic scoring
00-0022055,Seneca Wallace,QB,10.99,2,False,,Algorithmic scoring
00-0017200,Kurt Warner,QB,98.0,1,True,3.0,"From grocery store stock boy to Super Bowl champion and MVP, one of the greatest comeback stories in NFL history"
00-0033537,Deshaun Watson,QB,59.59,2,False,,Algorithmic scoring
00-0027796,Joe Webb,QB,31.03,2,False,,Algorithmic scoring
00-0029677,Brandon Weeden,QB,11.28,2,False,,Algorithmic scoring
00-0020434,Chris Weinke,QB,7.31,2,False,,Algorithmic scoring
00-0032950,Carson Wentz,QB,33.86,2,False,,Algorithmic scoring
00-0024296,Charlie Whitehurst,QB,6.9,2,False,,Algorithmic scoring
00-0029263,Russell Wilson,QB,74.59,2,False,,Algorithmic scoring
00-0037013,Zach Wilson,QB,9.63,2,False,,Algorithmic scoring
00-0031503,Jameis Winston,QB,51.39,2,False,,Algorithmic scoring
00-0018272,Anthony Wright,QB,33.82,2,False,,Algorithmic scoring
00-0028090,T.J. Yates,QB,31.93,2,False,,Algorithmic scoring
00-0039150,Bryce Young,QB,4.93,2,False,,Algorithmic scoring
00-0024218,Vince Young,QB,29.12,2,False,,Algorithmic scoring
00-0034364,Jordan Akins,TE,34.48,2,False,,Algorithmic scoring
00-0000166,Stephen Alexander,TE,39.87,2,False,,Algorithmic scoring
00-0033217,Mo Alie-Cox,TE,42.65,2,False,,Algorithmic scoring
00-0029689,Dwayne Allen,TE,41.54,2,False,,Algorithmic scoring
00-0000242,John Allred,TE,17.78,2,False,,Algorithmic scoring
00-0022704,Courtney Anderson,TE,32.47,2,False,,Algorithmic scoring
00-0032725,Stephen Anderson,TE,15.96,2,False,,Algorithmic scoring
00-0034753,Mark Andrews,TE,70.86,2,False,,Algorithmic scoring
00-0034011,Dan Arnold,TE,31.11,2,False,,Algorithmic scoring
00-0023679,Billy Bajema,TE,21.0,2,False,,Algorithmic scoring
00-0021213,Chris Baker,TE,40.67,2,False,,Algorithmic scoring
00-0027259,Jake Ballard,TE,37.17,2,False,,Algorithmic scoring
00-0026281,Gary Barnidge,TE,51.88,2,False,,Algorithmic scoring
00-0036628,John Bates,TE,29.27,2,False,,Algorithmic scoring
00-0000883,Marco Battaglia,TE,17.72,2,False,,Algorithmic scoring
00-0000911,Fred Baxter,TE,26.76,2,False,,Algorithmic scoring
00-0019457,Anthony Becht,TE,54.11,2,False,,Algorithmic scoring
00-0027070,Travis Beckum,TE,16.83,2,False,,Algorithmic scoring
00-0032062,Blake Bell,TE,31.28,2,False,,Algorithmic scoring
00-0038115,Daniel Bellinger,TE,29.98,2,False,,Algorithmic scoring
00-0026201,Martellus Bennett,TE,68.61,2,False,,Algorithmic scoring
00-0023217,Adam Bergen,TE,18.81,2,False,,Algorithmic scoring
00-0001281,Eric Bjornson,TE,15.22,2,False,,Algorithmic scoring
00-0025540,Kevin Boss,TE,46.65,2,False,,Algorithmic scoring
00-0029601,Brandon Bostick,TE,11.11,2,False,,Algorithmic scoring
00-0031598,Nick Boyle,TE,27.68,2,False,,Algorithmic scoring
00-0001661,Kyle Brady,TE,58.09,2,False,,Algorithmic scoring
00-0031273,Cameron Brate,TE,44.77,2,False,,Algorithmic scoring
00-0001766,Jeremy Brigham,TE,29.53,2,False,,Algorithmic scoring
00-0001862,Luther Broughton,TE,18.8,2,False,,Algorithmic scoring
00-0032098,Daniel Brown,TE,20.94,2,False,,Algorithmic scoring
00-0033439,Pharaoh Brown,TE,27.75,2,False,,Algorithmic scoring
00-0002102,Mark Bruener,TE,32.31,2,False,,Algorithmic scoring
00-0036232,Harrison Bryant,TE,31.48,2,False,,Algorithmic scoring
00-0030710,Trey Burton,TE,29.77,2,False,,Algorithmic scoring
00-0028040,Jordan Cameron,TE,53.99,2,False,,Algorithmic scoring
00-0002565,Dan Campbell,TE,43.86,2,False,,Algorithmic scoring
00-0002586,Mark Campbell,TE,44.42,2,False,,Algorithmic scoring
00-0026178,John Carlson,TE,41.54,2,False,,Algorithmic scoring
00-0029119,Derek Carrier,TE,16.73,2,False,,Algorithmic scoring
00-0027109,James Casey,TE,23.85,2,False,,Algorithmic scoring
00-0025549,Brent Celek,TE,48.83,2,False,,Algorithmic scoring
00-0028903,Garrett Celek,TE,36.26,2,False,,Algorithmic scoring
00-0002861,Byron Chamberlain,TE,31.4,2,False,,Algorithmic scoring
00-0025516,Scott Chandler,TE,48.05,2,False,,Algorithmic scoring
00-0029414,Orson Charles,TE,14.57,2,False,,Algorithmic scoring
00-0022165,Dallas Clark,TE,70.04,2,False,,Algorithmic scoring
00-0003035,Desmond Clark,TE,42.68,2,False,,Algorithmic scoring
00-0003039,Greg Clark,TE,24.1,2,False,,Algorithmic scoring
00-0028112,Charles Clay,TE,38.88,2,False,,Algorithmic scoring
00-0003103,Cameron Cleeland,TE,37.29,2,False,,Algorithmic scoring
00-0003142,Ben Coates,TE,24.1,2,False,,Algorithmic scoring
00-0024607,Daniel Coats,TE,12.6,2,False,,Algorithmic scoring
00-0034270,Tyler Conklin,TE,28.66,2,False,,Algorithmic scoring
00-0003400,Ernie Conwell,TE,37.91,2,False,,Algorithmic scoring
00-0027061,Jared Cook,TE,62.98,2,False,,Algorithmic scoring
00-0022738,Chris Cooley,TE,49.73,2,False,,Algorithmic scoring
00-0026878,Tom Crabtree,TE,19.03,2,False,,Algorithmic scoring
00-0003681,Howard Cross,TE,24.44,2,False,,Algorithmic scoring
00-0032745,Alan Cross,TE,6.15,2,False,,Algorithmic scoring
00-0020285,Alge Crumpler,TE,51.33,2,False,,Algorithmic scoring
