player_id,full_name,position,legend_score,source_tier
00-0021227,Justin Peelle,TE,24.52,2
00-0026996,Brandon Pettigrew,TE,42.33,2
00-0027139,John Phillips,TE,24.26,2
00-0027714,Dennis Pitta,TE,20.43,2
00-0036970,Kyle Pitts,TE,57.12,2
00-0013080,Marcus Pollard,TE,18.2,2
00-0024287,Leonard Pope,TE,48.93,2
00-0031585,MyCole Pruitt,TE,24.39,2
00-0021100,Jeb Putzier,TE,24.05,2
00-0027753,Andrew Quarless,TE,23.62,2
00-0013422,Walter Rasby,TE,16.84,2
00-0030472,Jordan Reed,TE,30.31,2
00-0013712,Mikhael Ricks,TE,40.03,2
00-0013728,Jay Riemersma,TE,31.16,2
00-0030514,Mychal Rivera,TE,11.38,2
00-0020187,Marcellus Rivers,TE,13.06,2
00-0024529,Gijon Robinson,TE,13.7,2
00-0031384,Richard Rodgers,TE,25.41,2
00-0025542,Dante Rosario,TE,12.95,2
00-0021273,Robert Royal,TE,20.94,2
00-0027981,Kyle Rudolph,TE,53.71,2
00-0014211,Rod Rutledge,TE,42.5,2
00-0022817,Sean Ryan,TE,28.18,2
00-0035631,Drew Sample,TE,37.64,2
00-0014350,O.J. Santiago,TE,49.38,2
00-0033576,Eric Saubert,TE,27.63,2
00-0023612,Bo Scaife,TE,15.17,2
00-0024276,Tony Scheffler,TE,37.6,2
00-0021084,Matt Schobel,TE,33.0,2
00-0034383,Dalton Schultz,TE,23.84,2
00-0033611,Ricky Seals-Jones,TE,19.24,2
00-0031418,Austin Seferian-Jenkins,TE,39.18,2
00-0014655,Mike Sellers,TE,25.07,2
00-0033896,Adam Shaheen,TE,37.83,2
00-0014722,Shannon Sharpe,TE,13.27,2
00-0019564,Aaron Shea,TE,16.32,2
00-0022054,Visanthe Shiancoe,TE,25.97,2
00-0021148,Jeremy Shockey,TE,37.3,2
00-0030422,Dion Sims,TE,32.1,2
00-0015048,David Sloan,TE,44.12,2
00-0023506,Alex Smith,TE,12.47,2
00-0034970,Irv Smith,TE,20.17,2
00-0022126,L.J. Smith,TE,22.16,2
00-0033858,Jonnu Smith,TE,34.77,2
00-0028097,Lee Smith,TE,34.49,2
00-0034988,Kaden Smith,TE,21.24,2
00-0034798,Durham Smythe,TE,19.49,2
00-0023108,Stephen Spach,TE,24.44,2
00-0025464,Matt Spaeth,TE,42.77,2
00-0033528,Jeremy Sprinkle,TE,28.61,2
00-0026225,Craig Stevens,TE,31.11,2
00-0021159,Jerramy Stevens,TE,46.01,2
00-0020268,Tony Stewart,TE,28.01,2
00-0028042,Luke Stocker,TE,32.32,2
00-0036741,Jack Stoll,TE,17.37,2
00-0032141,Geoff Swaim,TE,26.95,2
00-0030854,Erik Swoope,TE,22.01,2
00-0026267,Jacob Tamme,TE,17.39,2
00-0034365,Ian Thomas,TE,22.2,2
00-0024301,David Thomas,TE,21.35,2
00-0028067,Julius Thomas,TE,50.13,2
00-0031260,Logan Thomas,TE,35.51,2
00-0016347,Jeff Thomason,TE,27.3,2
00-0029590,Taylor Thompson,TE,43.95,2
00-0030443,Levine Toilolo,TE,42.37,2
00-0031690,Eric Tomlinson,TE,29.55,2
00-0033757,Robert Tonyan,TE,20.86,2
00-0036422,Adam Trautman,TE,29.33,2
00-0032319,Ross Travis,TE,28.46,2
00-0037005,Tommy Tremble,TE,27.67,2
00-0022916,Ben Troupe,TE,34.32,2
00-0016677,Jerame Tuman,TE,27.59,2
00-0032004,Will Tye,TE,19.33,2
00-0022555,Ben Utecht,TE,21.8,2
00-0032134,C.J. Uzomah,TE,43.86,2
00-0032394,Nick Vannett,TE,38.28,2
00-0032256,Clive Walford,TE,25.54,2
00-0022060,Aaron Walker,TE,39.94,2
00-0024389,Delanie Walker,TE,32.57,2
00-0031610,Darren Waller,TE,43.18,2
00-0017109,Wesley Walls,TE,31.25,2
00-0022943,Benjamin Watson,TE,18.93,2
00-0017356,Jed Weaver,TE,27.07,2
00-0035259,Trevon Wesco,TE,24.16,2
00-0017480,Ryan Wetnight,TE,9.65,2
00-0017644,Jermaine Wiggins,TE,19.33,2
00-0020127,Daniel Wilcox,TE,13.53,2
00-0035771,Mitchell Wilcox,TE,12.47,2
00-0029793,Brandon Williams,TE,20.63,2
00-0020171,Boo Williams,TE,27.04,2
00-0031558,Maxx Williams,TE,26.52,2
00-0019919,Randal Williams,TE,11.3,2
00-0017924,Roland Williams,TE,40.07,2
00-0038643,Brayden Willis,TE,18.04,2
00-0030089,Luke Willson,TE,32.06,2
00-0022714,Kris Wilson,TE,20.85,2
00-0022922,Kellen Winslow,TE,42.29,2
00-0022127,Jason Witten,TE,73.95,2
00-0021980,George Wrighster,TE,23.86,2
00-0036754,Brock Wright,TE,27.08,2
00-0029910,Timothy Wright,TE,14.55,2
00-0018343,Frank Wycheck,TE,22.24,2
00-0019127,Todd Yoder,TE,20.35,2
00-0035280,Jake Bailey,P,64.09,2
00-0025503,Zak DeOssie,P,47.27,2
00-0025630,Clark Harris,P,34.09,2
00-0036847,Pressley Harvin III,P,8.18,2
00-0028872,Johnny Hekker,P,7.91,2
00-0007308,Craig Hentrich,P,12.73,2
00-0036319,Sterling Hofrichter,P,7.73,2
00-0011626,Brian Moorman,P,2.45,2
00-0032065,Bradley Pinion,P,19.09,2
00-0013872,Jeff Robinson,P,24.09,2
00-0034941,Mitch Wishnowsky,P,19.55,2
00-0002709,Dwayne Carswell,OL,8.5,2
00-0030126,T.J. Johnson,OL,25.0,2
00-0029146,J.R. Sweezy,OL,40.0,2
